people,temperature,humidity,lightIntensity,noise,co2,pm25,airflow,energy,comfort
10,25.150060553554663,50.904709097011214,303,44,1025,13.04993430776157,0.2785766831654723,0.23856091452818762,21.351055402400938
10,24.677901697869267,59.99,304,42,1041,15.138031376791453,0.2,0.24991660150307252,21.775251908251683
10,25.103923289651448,56.31307876401879,344,40,1095,10.0,0.25206541471479954,0.2257953170382661,54.027367301050354
10,24.594212820412245,51.094179978378214,341,41,1024,15.931389561006043,0.2295822271883277,0.28462139796803265,2.890748582365429
10,24.565318702428826,57.41447183790943,366,39,926,16.941137086261303,0.2778102225680327,0.23217411046436556,80.92867913493701
10,24.06005990964004,54.062138098836314,303,38,941,12.356610427630448,0.2523455957256702,0.23685318273303693,32.654890972353456
10,26.0,51.461746639826494,331,38,1083,10.352392860858373,0.20727171198543162,0.21,28.54681805873502
10,24.96668957226446,54.561037533932364,354,45,931,11.910149105070502,0.2398313437086134,0.24799734665745135,46.73239331565491
10,24.161204295619612,53.02879378750355,310,42,985,13.987364084307934,0.22693803302372967,0.2588150935513388,67.5298917073692
10,25.542467203759976,57.13652943823881,339,43,1046,14.986624959949216,0.2551566576845779,0.2329576784645643,25.985460208646398
10,24.62176892492972,50.01,398,40,1056,14.667153446779064,0.2805224187810818,0.232745352188447,30.41449593334225
10,25.352158247385653,58.99136218052412,324,42,975,17.484855437372104,0.22973366364875203,0.2608940148522172,13.850905726091655
10,24.717798021462098,55.68037897479345,351,36,1015,13.206661763908192,0.2535073092328356,0.26828838864759863,10.153721243147839
10,24.14269353476432,57.79631872746873,340,37,965,13.998182824512371,0.3,0.2271179079869169,13.596384387232417
10,25.39113075096597,54.98875735528805,394,40,1093,17.155543987209036,0.2572890310379889,0.26582916174072957,3.3969360031997797
10,25.001131339788408,52.50459409070729,321,38,1030,15.130291528455686,0.2905784986471727,0.2889660966076263,39.93394019279037
10,25.360871399152945,55.93549597457641,322,45,1033,13.419571670201645,0.202797333056917,0.2654681981117347,38.29760320191086
10,25.725298829621728,54.535049851476174,337,45,936,18.576298661990197,0.2532752335111239,0.2339817698184119,4.7520224449209865
10,24.25513111298669,59.70670786426638,361,41,968,15.655234740965282,0.23290063495247798,0.22424953345614507,24.821241900821953
10,24.89579262736505,56.44809180399921,376,45,957,13.609315262889899,0.274837367520988,0.26408005270735907,31.883011125163183
10,25.41753821644461,53.71657947585539,383,41,973,15.763375879673967,0.2298382774099442,0.22716803598065496,5.552997362243234
10,24.514878194456024,57.31007641676627,389,36,992,18.735971019750398,0.21777524598942122,0.22254303100557982,84.32520373398229
10,26.0,55.59416409476169,360,36,974,19.32124213188873,0.29248934095947426,0.21,81.22359229252265
10,25.19266236626653,55.80465459403359,344,36,994,19.97,0.23145907655199016,0.23572288066781794,7.1594734367691135
10,24.98879702839744,56.14181694578915,357,43,1017,15.5309377426859,0.24735520283846404,0.25584258283192723,33.39694340870481
10,25.310756432189546,50.01,360,39,1083,16.91871934353319,0.23618926320284955,0.21988674704560618,56.471008609486965
10,25.296638196803254,58.319805351950286,366,39,1065,16.013238919298868,0.25240527521578326,0.24079239490984677,5.854276227651337
10,25.059922734913425,55.894807120198706,346,44,1046,12.952480125902916,0.2592366657832387,0.2622893931935141,1.6254051172116784
10,24.805008642889415,53.49924971233597,319,36,944,14.048718974786675,0.2885468343596781,0.29,36.130385634464176
10,26.0,56.297155110857176,382,41,913,15.317991627483169,0.26201375978926855,0.257908235960445,23.211672386389306
10,24.65788224402895,52.05824409003941,400,37,1044,10.0,0.25887974921768586,0.24887485588464026,48.10468192730394
10,25.412434623325286,56.232479007331385,346,44,953,11.617097557041667,0.25029376443429935,0.2661008594280974,71.70959758883943
10,25.281111160788992,53.656134165400644,307,44,999,11.400070087441025,0.20436122513323557,0.2768188803991168,16.63907090343486
10,25.60586854775361,56.222233853250756,319,42,1098,18.694236869773395,0.25620081127722055,0.23408599247959327,1.7039081019874591
10,24.986498952421197,59.658444474848174,372,40,933,19.048078804136118,0.2690790558859448,0.23986777359087152,20.754159318839246
10,25.127704194077367,51.025107201550405,333,45,939,17.85534290113303,0.22513644059209767,0.2546703565026597,74.56183497656286
10,25.164670390250127,56.909154499005105,369,39,908,16.284203597347933,0.3,0.23545766689669512,45.88807270166308
10,24.0,55.0007273341933,307,42,921,13.015030248624171,0.23533762758616686,0.24182885513055238,9.554936074792979
10,25.381260290483496,54.881580041010764,399,43,1043,10.0,0.26934016303788755,0.2252960711588427,26.77446634643958
10,24.867943797434666,55.76529450008058,352,37,1069,16.920411178922233,0.2551621036215699,0.2402133585394961,29.657460404552907
10,24.76588590066665,58.079935473967964,306,40,984,16.27023763746792,0.2427288380655395,0.24873884619997896,80.1641163624495
10,25.381844636785072,54.813533481473165,333,45,1015,12.067146580050212,0.2297811053018895,0.2576632047617369,3.8661043963669526
10,25.53587351856308,53.406463364008545,377,41,1070,14.539514753983827,0.23568537029484135,0.2136082320970096,77.97364986436348
10,24.506428308573497,55.11621257704546,361,40,1026,10.0,0.26534510803491285,0.23018026153307766,51.99454598181577
10,24.87030965289684,53.51966470218216,364,36,919,15.09303979897353,0.2523995664313279,0.2694959135282036,71.62987074212951
10,24.05157426124772,54.9052848892308,335,44,917,14.90334413110381,0.2630699564879425,0.28109007300993893,22.195662858593952
10,24.0,57.74049211115254,363,41,951,17.696652119258772,0.205966236978188,0.23756067462976177,78.73654393649423
10,24.5896526607375,54.6529124386161,344,37,943,17.882633253135033,0.22759772930043218,0.29,65.9678670204603
10,24.80095441216124,50.87176178397936,338,35,926,10.0,0.24416512461061246,0.23249767793783832,57.19437714535619
10,25.138658021689423,59.99,382,39,1064,16.244215973220463,0.21820365228604238,0.2484550291264317,27.723264863532783
10,24.950894268857446,58.48717084042579,317,45,916,18.29819645188684,0.24768336390645396,0.21,29.12161758240495
10,24.0,51.79088058099646,366,45,953,11.5110454378867,0.22440164720165984,0.26536158149439765,12.20395410875854
10,24.784831544465664,53.11626464904061,324,40,1030,18.544611390107423,0.25471625179364055,0.29,67.92421033677827
10,25.65834686289623,57.956495511338574,327,40,1016,17.01793140595005,0.21841523425189843,0.275867456305455,53.2454141893019
10,24.674829439012022,54.89199527146198,362,43,980,16.719050254952553,0.2651330828892452,0.2452275047755341,3.826799846997939
10,25.52652546879067,59.324121699860605,399,39,948,10.0,0.2754033684653631,0.23162548146968873,18.017772446260494
10,24.61999310130905,50.01,398,40,1055,14.19899377737444,0.22532262651950805,0.21487512872588074,68.46940730599756
10,24.457200932067963,58.8747464663781,337,36,1025,17.444693384992227,0.2814062417152487,0.256966319437927,1.254698117116061
10,26.0,57.23094878110451,382,36,1060,14.587375299540751,0.24846122856399674,0.21393881031997533,35.349766706326186
10,24.203761447077632,58.3245252547706,312,44,1082,16.448043508448592,0.2121638830498656,0.29,12.504580637276264
10,24.87441580113491,56.40209030239279,399,44,958,14.522518068269456,0.25029088540291816,0.221692665477604,16.163124675076258
10,25.006397635065696,53.24509307744266,391,35,976,14.718233687436914,0.23463913574076986,0.25875614123239693,78.14370292723731
10,25.32914121814634,53.2478761881523,322,39,914,10.0,0.2,0.21506388153713074,17.09857306865141
10,25.47550978599945,55.23114125941644,321,43,1023,14.224003469822147,0.23551144293603637,0.22096665120541745,37.19864359841586
10,25.06367555911908,50.920900128791985,306,40,916,16.058721428906836,0.24940665805619547,0.2695925172868477,73.88888982902293
10,25.516448342365482,51.502865719101365,396,40,1016,11.297443122521374,0.26027273055131767,0.24807843991288644,30.83426698250096
10,24.922984286493037,56.31456253145929,371,38,929,16.753230487309725,0.2792136638737985,0.2502562939845263,3.3300988712879818
10,25.5427113142408,53.00589489502103,377,37,1057,15.453983932974786,0.2498825323088118,0.24382681362592737,2.231183593061019
10,24.385899411614197,54.187739541169655,372,41,994,14.392270000228581,0.2518604351640996,0.2436007477252309,30.94477779658767
10,25.521081300910968,55.88097850806043,311,44,1016,16.504102073756737,0.2556177126635172,0.27816886165542076,11.779120224908057
10,25.128559766785546,52.04236466278287,331,42,945,14.070315302971574,0.26508067707769717,0.2315304143084435,2.879106887597634
10,25.48597475562851,53.64274281154145,352,41,1063,16.024412861201828,0.2404255890373012,0.21,76.63601369722554
10,25.92921032879044,55.41399720215833,335,37,1053,13.84017654423148,0.21108251885059692,0.27938177003878656,47.385485118123306
10,24.980396933991706,58.83881848781586,361,43,1039,14.546876398082613,0.24942372496243592,0.265659267578269,28.382346264687772
10,24.979913702176496,54.379188492519205,392,38,909,16.402250699994045,0.2654714009287934,0.2386087607406442,16.05927452211176
10,24.83806263510587,58.353965265707295,335,35,1053,10.0,0.23160469054529728,0.2354134306808478,69.44917293039346
10,24.38188094046299,54.43477556183909,334,39,1089,17.4911564529772,0.21217767036895097,0.2854395329010605,5.54330198291294
10,24.530844160433798,52.2482318684288,319,38,1056,13.093364233434142,0.25880293203432503,0.2457486570447211,11.95334584385414
10,25.814515427295536,52.65581207479823,303,41,933,13.057962681834677,0.2831010656510639,0.29,55.26608489111171
10,24.43771946963873,57.081773793917975,383,43,1038,11.88985848448358,0.2229652454938955,0.22644095557498142,31.983451869010754
10,24.739331923657478,59.9106189691732,371,45,1075,13.743326439551895,0.27638819066180575,0.25162093158339777,83.67398293944044
10,25.10388486605361,50.32429360064726,330,42,969,16.92298587048844,0.2263531051653153,0.21719139482244101,37.4104162924232
10,25.12108794441037,55.260411565736206,307,40,924,17.04593001148458,0.23955825242700113,0.27563429388743704,33.72606210222753
10,25.270274354225606,59.99,322,41,941,11.584494213183188,0.24428256508164425,0.2877792169966058,28.25305539319106
10,24.32109512410408,55.862346990109,368,40,917,16.38461237713115,0.23023043523231976,0.21273822160556682,40.08127714930288
10,24.461406314965696,57.28342418926599,396,42,1033,16.544206695811834,0.3,0.2655991498056284,18.153449298878748
10,25.025940943405384,57.05280477230024,342,44,972,10.579305431436019,0.2624777713763594,0.26077991286038327,54.437733058232524
10,24.963959162462686,59.99,387,42,1035,14.686236001480626,0.2470234248265727,0.22516295907927458,34.453321302349934
10,24.583887218856542,57.05287193958257,367,42,916,14.556208641923153,0.24812604666929194,0.25492454399878295,3.83786426272577
10,24.401483605366398,57.59571513652606,322,39,1074,16.264496428106884,0.28040258859790346,0.27750511452813714,61.92872618274338
10,25.405752262841304,59.22550716753452,357,36,1055,14.043185091494141,0.2291561998600881,0.21,57.08897986125206
10,24.66500174453685,50.01,352,43,1062,18.200066582892205,0.22901186557226885,0.2420266478184371,32.18592579992348
10,24.434560322607386,58.17683805629905,331,36,1084,15.251771146998875,0.2,0.28014508675588445,4.3592087837017655
10,25.51258041049973,56.03164021297328,352,38,1065,19.97,0.2587458854782745,0.27020933066353464,52.67087556105566
10,24.511196364071726,55.85992202621786,304,39,1016,15.134013239557772,0.2604386821434654,0.23220232603541557,3.0394911537876936
10,26.0,59.59188854972416,355,35,1030,14.451689306869508,0.3,0.25857297935762275,52.62723967225206
10,25.016570793696328,54.44805099143068,397,42,1019,17.85906606445471,0.25605436982426916,0.2581063939485372,4.325239635220116
10,25.786085389973106,50.184638892684475,364,37,910,16.549363594621845,0.27236810384860255,0.2647193939394248,22.30591297020355
10,24.51253940277165,57.0271052992951,325,41,935,11.113315595727615,0.23753652980043194,0.2131231125776821,31.556991626416885
10,25.066722978686354,52.16001442641424,317,37,1064,19.24209924006796,0.28681273584899536,0.28633853939163967,29.558092509304124
10,24.960738261846455,52.88861424790224,382,45,1041,18.05955715350308,0.2516815629949054,0.24410230132360444,25.66158595006375
10,24.647452506721947,57.22570959281715,385,44,991,12.993781346574979,0.2523852229581391,0.224825542604835,6.1110374613005884
10,24.953274690939942,52.624514291223505,310,35,1058,19.940469971184243,0.2323645711081698,0.23734496523524803,44.1926331584721
10,24.988561015361018,55.9842186786671,322,40,976,19.841138949886663,0.2,0.21,77.5481442483663
10,25.618416283421812,51.98315442358861,323,36,947,15.637191291471666,0.25675301375109233,0.23611956804034395,47.03817143285956
10,24.80109898119626,50.01,383,35,1099,10.0,0.2697656389966764,0.23504517008742115,42.24782540377616
10,26.0,59.99,356,40,961,18.32496375436373,0.2612853755885996,0.2329744367195664,6.793205506555091
10,25.440353803571565,52.19564426867091,345,35,1089,17.090954883682862,0.21383676781750913,0.25663815180279687,41.36038269521235
10,24.7874734847892,53.20821789796898,385,35,1068,16.257322286747932,0.24949634610985397,0.27334169102763467,62.77411904026066
10,24.996835916356247,57.44214318354736,307,42,1064,13.460666414502693,0.2248902858210152,0.22237696080356598,65.06357844611084
10,24.93698226652658,50.01,340,44,1030,11.604762272360036,0.24447126385611392,0.2876188499269615,66.80029458572567
10,25.428743918354925,54.997859117055874,330,40,965,17.063728516420248,0.28923918241714885,0.24066378994010756,63.91246202351441
10,24.977691098645675,57.458033092872995,388,38,910,10.0,0.2741354946377095,0.276887591530615,30.277511685715353
10,26.0,59.8229466131348,352,36,1010,17.913308572540977,0.27807968131317423,0.2682945399793042,22.806840972672138
10,25.1856488606607,56.68408008044241,300,36,918,14.238159934886891,0.22290063770565507,0.25885376848412456,58.777742993653135
10,24.951992723929223,53.81713736869479,350,42,1083,12.016611400675405,0.24721077218564944,0.2281672143078641,76.84218201236045
10,25.562089775142084,58.50815337722996,391,44,982,11.492885428549078,0.25581052298668805,0.2515410598803615,42.2830363203357
10,24.81747480390073,57.30392369743567,372,44,902,18.084802894355278,0.257855084623715,0.22205085548044604,84.23507199503634
10,24.683467428848083,52.988002928255966,333,45,1031,15.837447444004834,0.2598471518731739,0.24691301917068753,12.4539033024827
10,24.0,52.400152456952256,380,38,909,13.436877958635996,0.2547224822296432,0.24250929037807825,7.7868531232111735
10,25.102068029711173,54.21991660961663,331,36,951,13.822043122713572,0.21985688860163852,0.2852477989186697,49.130281434587296
10,25.35753897564458,57.71429166181412,330,41,932,15.746347122842522,0.2469865480144368,0.2683021174736725,64.65962707500357
10,24.457409728360698,53.860555304633415,346,44,949,13.543764346155475,0.2303557540497064,0.2811483070140666,81.50683216681655
10,25.2401754918654,58.992640046642116,319,44,1062,19.896217543226374,0.2,0.23843872072865108,50.87533277391586
10,25.856062598772006,54.146681747793394,353,37,909,17.49056138856765,0.21491184567159288,0.24496201561064837,69.08759965849003
10,24.385383740239128,54.66912048341861,309,43,916,15.453091647328518,0.2619379462852552,0.25919110669813844,4.73819174544688
10,24.28134273548188,53.09915299327297,386,41,983,16.982829408526356,0.264566329552852,0.23576696418915286,59.61437133407786
10,25.13943484170142,56.57584484998171,357,39,1035,17.27219671399767,0.22730900541688998,0.25980688217930775,33.9340341196211
10,24.187350570103852,51.27973119155851,310,43,1092,15.966246003149289,0.2604606771275539,0.2617014409050785,75.53570517257737
10,24.586414876515544,51.81326144220163,389,37,976,11.010625354329475,0.2697717114641115,0.23992735715241353,22.518798706979265
10,25.4494126986295,55.89764797961463,307,38,1073,15.603135628689639,0.3,0.250657408143661,35.35660261171746
10,24.87791758363784,53.23602608547076,310,39,940,18.58192446137464,0.2892965430946282,0.21298061934863594,60.587428129009204
10,24.716998661047594,59.66180528210232,347,42,960,14.718835573085197,0.2292534849778146,0.24859756542252381,21.104228587151106
10,24.083431634969582,54.05291501880412,361,43,1057,12.068832630606103,0.24778932193115283,0.29,49.31934079067067
10,25.69990211287854,58.115525773075596,388,45,960,13.450523344010078,0.2505906873945959,0.2276962333587335,16.883349918856446
10,24.314718665016734,59.99,312,45,941,13.370322153909555,0.3,0.2315280216367664,52.22372387615985
10,24.0,53.83247493274907,306,35,950,10.679366991618199,0.2738655147992116,0.2619392416628014,74.58450772734672
10,24.654002299809523,57.00344364509015,380,38,915,17.952483022853606,0.27994566859307735,0.232268879271718,32.58264047066033
10,25.2077138914224,55.57139759089951,344,42,962,15.53651927848328,0.2592113418471767,0.281733715819,72.86254995108501
10,24.583162830255848,55.50890811328214,301,42,1043,17.665899609095735,0.2561305987360393,0.2894571855692023,36.756571732130006
10,24.900564471234212,55.8984385489375,369,38,999,15.452461751624394,0.2476601901505272,0.29,16.81216068777262
10,24.67295121439974,59.039749399940234,383,36,1018,15.570578444578237,0.28784684630015095,0.2302745607924368,41.333094381595515
10,25.500873495949435,51.00763367076367,338,43,1015,14.71447867457592,0.26303457489681825,0.255838033836109,82.43621717434027
10,24.80587532730778,57.767477341826655,324,39,1015,18.40505118981904,0.23777467853815049,0.22812912601363516,12.677097058330892
10,25.079008296265844,58.255317985519554,364,36,978,13.350129053758971,0.2506134156190976,0.24970556970679034,79.44100217474323
10,24.565866633378466,50.01,382,42,1059,14.384366585404525,0.2416179564773944,0.2321285575700112,63.8773204708569
10,24.811669322073396,51.46512659981457,368,45,929,14.254339117262539,0.25790017238002116,0.2176865447581534,38.409466764660685
10,25.1778718418231,54.70584779099517,303,44,922,14.655339190780932,0.2668549996535656,0.24324594036688946,16.91924274668872
10,25.37498689751511,55.96896912412551,316,38,1028,13.410955490087746,0.21317832602500755,0.268924750695264,60.797384810822265
10,24.672769937825233,50.88102799545919,324,45,955,18.170604321650785,0.2,0.25973426728538285,63.669349644960064
10,24.509931100721907,53.729683192189775,392,43,1035,13.404881107640854,0.2542049191481996,0.21,50.772747464499105
10,25.301255819232107,51.5063621343182,337,44,939,19.97,0.20603420806770514,0.2492080362957579,56.06821424249719
10,25.40884148214673,53.39818437014104,351,43,906,19.97,0.23687683178300292,0.2580910374190338,63.28040969955858
10,26.0,53.619130053350716,314,36,973,15.696697395519756,0.27367577585434244,0.2820053356963004,28.781223499170917
10,25.1455034573714,55.32664451331665,360,40,1009,14.246243524885154,0.2,0.2704217426721302,18.50736492523851
10,24.691423469725308,55.649405053560386,317,35,951,17.27492901379345,0.2,0.2599922722513905,55.406917039354695
10,25.462846465166,53.60838706513329,360,42,905,10.859418318457372,0.2302309831576262,0.24972720592402128,4.095700129626254
10,24.0,50.42943901647002,385,36,917,14.183489429956715,0.3,0.21,36.863639011527724
10,26.0,53.463270609755234,344,38,1083,17.000982313422377,0.3,0.2464676451598333,13.763611358683974
10,24.594184389035398,52.45509252403487,360,35,1009,16.02070364338285,0.2852499552697698,0.2307557132654683,57.646264364550156
10,25.527918727056836,53.63837808547693,380,41,994,15.367169585133793,0.23913763989665449,0.28061224842144467,36.54622733149845
10,24.56755300851836,54.20503079803964,375,44,1015,14.113811082806667,0.242273856129109,0.2548100017983722,52.50777592262718
10,25.456105987726296,50.06593165897451,348,44,1020,17.051706654728,0.24673051275108127,0.23081711755610013,27.812139356115157
10,24.941063664506256,56.57799346550903,317,41,1053,13.111648297936325,0.2576440251195127,0.2127187064670687,74.13292366005945
10,24.443206051801972,57.33294637230529,317,40,1064,13.972943887561797,0.2663790834450167,0.2190582247795039,77.61663826838821
10,24.78954945773132,50.01,332,37,1002,19.97,0.2540214589374973,0.23856744566053315,11.242711979795882
10,25.194272041062383,59.99,364,45,1050,17.697545558448258,0.22617051447145986,0.259951264747301,66.69758487836647
10,25.78331029043462,56.55333028485959,387,41,1093,11.994210577011529,0.2205484025120407,0.2720050128764288,82.9723943039927
10,25.575087433554117,58.35278385127517,360,37,968,14.426549093360087,0.2263909641790004,0.2771881550452934,15.963031082797624
10,24.678728917958423,52.93895848758337,371,38,943,18.60549389883341,0.2823229175427513,0.2723124937527448,62.042975740649375
10,24.882550521404703,54.545102076313434,382,38,932,19.6945908230635,0.271882804260124,0.22322477999450982,39.604127360975134
10,25.07900761971201,52.071239511454394,336,41,989,13.740089156713935,0.2796970022578871,0.29,50.44930108249312
10,24.897874582079698,56.01545855196425,329,36,1021,19.720888927917812,0.22905294047703595,0.2230013529182635,32.036418282229086
10,24.112190791985004,54.7953311495701,387,36,947,15.512281384799895,0.26335656128301854,0.21,36.25200633817197
10,24.394284174302495,57.63102733914637,371,40,1071,13.00044510072218,0.23032647701332268,0.27101624621178727,46.756888232909645
10,24.0,51.66971054473979,349,36,959,12.708045523840811,0.22338771865403498,0.23947384815306758,50.17266383538807
10,25.71115087068438,56.509255681552965,313,45,988,10.0,0.2142906316185737,0.2322388088657947,2.3334082384658057
10,25.109702408789857,54.807612752684264,368,36,948,14.47238442543392,0.2400099670386624,0.21,53.669318971784605
10,25.227382287515454,53.19178386079243,386,36,1061,12.603993728059137,0.27868823507514573,0.2340285727723061,27.504462156807648
10,25.436782924641523,55.81144440075903,397,45,1054,12.65183728815596,0.208304328228177,0.21,63.81276039589749
10,25.55975936116421,51.85241168215147,350,42,988,10.0,0.24132399704539895,0.2732720098207626,44.967983441866615
10,25.674286253367768,55.633916589673184,376,45,1052,11.552100860775568,0.2961728134120399,0.2248282271520566,40.45919363384801
10,25.101992826929173,56.67512787659851,383,43,918,19.84912165086218,0.2577537154016665,0.2879258626527846,4.082958047281323
10,25.154706071284792,53.17169369559775,339,36,1036,19.97,0.2673980827599469,0.25723645984394333,83.97867041501138
10,25.191088706636897,55.746037177452955,373,45,1054,18.450165495075026,0.20296233009082218,0.21996024577431517,16.850665141776034
10,24.356614097281764,57.80787755141784,319,36,1095,10.0,0.268385745194949,0.2786689320988772,28.902425235684333
10,25.309281384703603,54.42645965614576,372,38,946,19.97,0.2451633292505631,0.26946515627624773,6.236725798591732
10,25.23175167050908,51.47767501484433,393,43,1050,10.284919085808584,0.21724679945805528,0.21,55.13769046140812
10,24.539039758704938,59.99,361,37,1040,13.219836174506344,0.27425437984294854,0.22870807119716527,29.862112011315087
10,24.0,50.01,357,35,1049,11.942110520576438,0.2414224393864581,0.23711467556398966,62.764907651048
10,25.099622794285104,54.33039148233242,375,38,1099,15.688887937992678,0.2842985874139785,0.29,6.612368421111809
10,25.421977009777,54.37381461656853,352,41,943,17.84687045583297,0.2878896367702623,0.26520179773681085,35.934166706821244
10,24.628755565582413,55.86382486124204,303,38,953,17.7347504225357,0.28146990882369255,0.21533770262680926,50.07991471328357
10,24.703938590014054,56.52218673689366,307,39,978,16.49315840618074,0.21988172017533533,0.2657189992318175,10.538097675317037
10,25.08285743530047,53.77013928961978,364,41,1016,17.39227884882139,0.265905414240626,0.2569081816474797,2.6956027800292452
10,24.467708257233237,58.165945033663846,345,40,902,19.97,0.24876538968606546,0.2662748549913529,39.16696026614503
10,24.50880918868781,50.01,379,40,1011,19.19805074958997,0.2116573061046208,0.28656883845544584,73.10266248611617
10,24.471128425921204,53.23911129427573,316,41,1077,16.342752489599466,0.2696279915316133,0.2810033733667728,47.44063878871015
10,25.554050157453588,55.388975252012116,378,44,1028,17.466237253870776,0.2608463755012441,0.25470113185157234,7.065214785503427
10,24.55878665856909,56.09159169417495,372,42,970,16.20399409966556,0.2040408211268916,0.23349415366188675,19.81373300682663
10,25.09773368569993,58.179234538235825,320,42,924,15.12899715653546,0.2554876626548775,0.2322686958833118,69.93339649634514
10,24.466740168167856,52.128740893811155,394,43,1096,18.787137233442184,0.2643740356071599,0.254496075640089,29.984582218725016
10,25.193011516647452,51.801544601293074,372,38,1084,14.800180454930512,0.26322044148408796,0.24630088837538533,41.72013333359298
10,25.392294362544092,56.923432659293375,375,35,955,14.714208925272496,0.2622933785604071,0.2708876767687756,77.55483336700168
10,25.9090475255701,56.320467757184375,323,44,925,13.863433723420773,0.2803587570535569,0.24794603773242452,71.1448937959566
10,25.27372014103651,50.51819901036171,302,37,1086,19.97,0.25485560010681396,0.24844149660672876,59.64518003054355
10,25.75953626031586,53.4760927411439,308,39,1087,15.419837380763283,0.25248580458636377,0.2424893545267459,53.33904973224078
10,24.860353099090002,56.35561485054021,357,37,1070,11.800842822706048,0.2916437764372446,0.23497273006325742,56.40716477148615
10,25.105971320689534,55.90949096700065,355,35,1098,15.57726326977814,0.2564726239744269,0.2591999613920887,70.51038467460542
10,25.371999199980852,52.54347640492705,349,42,1059,19.034651984882103,0.2600778190483639,0.2480714423902231,34.096031122986446
10,24.675544158083095,52.80375066945211,334,43,1020,13.858934903678351,0.24246839308804466,0.28076508470576444,39.07032245596983
10,24.235991426279373,53.564344219930796,382,40,989,14.043546632738204,0.2990435404041575,0.2460933735262052,54.51842169677285
10,24.495043835592035,53.320460150973666,322,44,1056,14.077839501753068,0.2,0.25338836992396413,79.5322011794404
10,24.0,51.49233621242153,391,45,1094,15.27340556364677,0.269896956671821,0.2242162064692852,44.542459085163
10,24.82374794999144,51.638225090334814,334,44,921,14.501829019234373,0.22962939670123586,0.24444236200689812,24.016345873968902
10,24.773270818090477,57.226301070525246,331,39,1057,17.514999356217494,0.22148100730385387,0.22601221591262882,64.66031855815994
10,24.654058324328943,50.01,358,45,1087,17.917527053757006,0.26120420333983646,0.2479402363603802,32.24923666411674
10,25.610569491486558,55.69105099852735,328,43,925,16.59618941073888,0.27597670482592196,0.24237087147221834,49.56392273468227
10,24.99885653006906,52.678741017010616,359,43,1052,16.895554872915355,0.24943914653118154,0.25966118819153683,37.091411639815824
10,24.584931843245265,55.6099596138362,367,35,1036,12.383517405167115,0.2790622619692096,0.21377611417890807,79.48649438712724
10,25.88481751930516,56.51804208818232,327,38,1095,16.133747198020338,0.2572210717996179,0.25163287148803165,68.09250208240077
10,26.0,51.35975100996894,336,35,956,14.447896341175586,0.25007854073905106,0.24969922731622296,21.000520234575976
10,26.0,52.48866524425471,384,45,958,15.038949199274732,0.2872536009472979,0.28926730528055367,3.0515354234675627
10,26.0,57.1587587580111,357,39,924,15.808996948114006,0.27745435303574967,0.2141532740026302,75.76483099000033
10,24.90857911997273,54.6653212219634,327,36,1083,12.758054760270921,0.28450194211544233,0.262671987581832,0.29403987050311886
10,25.372702216959446,57.63675294576656,367,45,1001,12.341509329728577,0.20345592404379848,0.22103026397051365,25.707541926076665
10,25.609481823042376,57.0035841689577,333,44,1031,15.770647267495539,0.2816098378798188,0.27515432483942087,19.48740947065014
10,25.082127616656027,57.51443518925979,320,38,1092,10.0,0.255420146776994,0.24097008192823088,83.77026785535361
10,25.77938403000976,52.5017249449816,386,39,994,15.205107249570274,0.25342986351085084,0.21,20.64652091584179
10,24.280554506548906,59.66429805436499,300,41,1074,16.34545473476784,0.22136398803762936,0.21,79.2300433710521
10,25.131444625028074,51.61299215630812,332,35,1015,14.789055275989295,0.22274218092184567,0.2362504151339271,33.06867261153393
10,25.115156305830915,51.05823782635587,339,41,979,15.554459427975631,0.2233729277778337,0.26054838595557017,46.602028003468256
10,24.862956298068102,50.26816427838725,380,36,1051,14.634692306456614,0.22225024966512713,0.25168087611715545,30.427572386971622
10,24.578808881984777,50.490740392311025,340,44,952,10.0,0.2044366367554793,0.24820764420468203,1.1270818414614965
10,25.287937582374315,55.19379707931967,331,39,1052,15.887205373467697,0.2,0.23627149008058881,76.8253248191576
10,26.0,59.175907560339226,358,44,1026,12.92196668082085,0.2,0.2478325158052559,39.525126666081235
10,25.14622582932417,56.354312722191054,362,44,930,11.878899382655483,0.24511768570026118,0.29,21.476239527761688
10,25.184268282059474,57.46630343241956,307,36,1091,15.139737162108952,0.2455205583927107,0.25331289196794665,59.8425635917247
10,24.79089018463952,53.8226650517323,322,45,940,15.481868569545314,0.20571395484622704,0.24366908054447967,22.843506357660548
10,24.569938943052843,57.447500467810144,330,36,917,17.832220226757748,0.22024898313448982,0.26641938719230573,52.57986283806554
10,25.2687969764902,51.715457864692254,386,38,1080,18.760510938821145,0.2677476541508437,0.2663006591300294,82.38652675899995
10,25.895034839185183,51.95453744748903,326,35,1054,17.606234137989986,0.2598008961842145,0.24146564098966927,33.983721231075315
10,25.103699251723505,57.883296132972966,370,45,1085,13.531180292068424,0.22007482681499463,0.22520124528281002,79.29349277619411
10,26.0,52.112963787005135,398,40,1085,14.007713231623132,0.24917755035528566,0.24116208389079968,81.56085890217929
10,24.0,57.13201883584644,375,42,1029,15.805259106166776,0.2642072969894066,0.251419061419957,22.62633576674201
10,24.86732410981737,55.01791207822894,305,42,991,14.402550234720303,0.2,0.2866393801227805,14.499555100350744
10,25.07181977612938,55.82811149325275,350,39,997,16.56416718009951,0.2902227736500518,0.2675985926403627,68.22161570667556
